movie_id,title,industry,genre,budget_million,release_year,runtime_min,critic_rating,audience_rating,review_sentiment,review_volume,star_power,social_media_buzz,marketing_spend_million,box_office_collection
1734,Drishyam (Telugu remake) (2021),Tamil,Drama,58.53,2025,144,8.1,8.6,-0.88,1525,5.2,146,50.85,133.54
1735,Barfi! (2012),Tamil,Comedy,93.05,2011,137,6.0,5.0,-0.1,3311,5.9,5864,75.06,580.41
1736,Jai Bhim (2024) (2013),Telugu,Crime,91.97,2014,145,7.5,6.8,-0.77,1304,5.2,10,13.95,79.76
1737,Bajirao Mastani (2012),Tamil,Drama,37.85,2010,131,4.6,7.2,0.69,2651,5.8,3255,7.55,197.23
1738,Newton (2019),Malayalam,Drama,13.75,2017,147,6.2,7.0,0.81,1693,6.0,3127,12.38,114.03
1739,Ra.One (2020),Malayalam,Family,79.07,2018,146,7.3,7.7,0.17,2814,5.2,3337,4.48,281.17
1740,Tanu Weds Manu (2014),Hindi,Drama,161.75,2011,147,6.6,6.4,0.78,3110,6.0,2912,28.69,514.48
1741,Tiger 3 (2023),Tamil,Family,25.3,2015,124,5.9,6.1,0.35,1006,4.8,4402,22.77,217.13
1742,Yeh Jawaani Hai Deewani (2020) (2011),Tamil,Family,52.87,2014,148,6.9,7.4,-0.14,2163,6.5,3076,47.58,161.27
1743,Premam (2015) (2025),Malayalam,Thriller,45.34,2013,135,5.1,6.1,-0.41,550,9.4,10,2.3,39.06
1744,Yeh Jawaani Hai Deewani (2018),Hindi,Family,213.8,2016,144,8.6,8.9,0.08,3574,6.3,721,22.21,425.02
1745,Uri: The Surgical Strike (2014) (2015),Tamil,Thriller,97.05,2021,140,6.9,9.2,0.13,2414,9.2,10,79.34,93.73
1746,Raees (2019),Hindi,Romance,198.47,2025,114,5.9,5.2,-0.31,1072,6.0,3677,19.6,1109.35
1747,Vikram Vedha (2021),Tamil,Drama,54.61,2022,116,6.2,7.7,-0.98,787,8.3,10,12.61,85.34
1748,Dhoom 3 (2018),Malayalam,Action,40.74,2025,158,6.1,5.2,0.66,711,5.0,299,25.52,110.81
1749,Dangal (2012) (2014),Tamil,Romance,45.79,2017,139,6.6,6.2,0.39,1483,8.0,293,41.21,56.0
1750,Thappad (2013),Telugu,Drama,27.66,2014,143,7.4,6.8,-0.35,323,5.3,10,24.89,51.92
1751,Mukkabaaz (2025),Hindi,Comedy,162.6,2024,128,7.8,7.8,0.01,803,7.2,10,55.56,378.2
1752,Highway (2017),Bengali,Action,12.0,2019,132,7.2,6.7,-0.97,2677,5.2,10,8.98,39.24
1753,Singham (2019),Tamil,Comedy,55.15,2013,123,4.1,4.6,-0.25,3440,6.0,10,20.57,105.25
1754,Premam (Telugu remake) (2024),Malayalam,Action,23.05,2020,132,7.2,7.7,0.79,2678,9.7,2548,20.75,170.87
1755,The Kashmir Files (2013),Tamil,Romance,82.38,2013,145,8.0,8.3,-0.54,1780,8.3,10,5.78,87.53
1756,Dangal (2019),Marathi,Drama,14.62,2017,157,7.1,8.1,0.77,3075,5.4,1076,13.16,113.45
1757,Padmaavat (2015),Hindi,Action,204.49,2019,154,6.5,6.5,-0.76,2851,4.4,5859,73.78,661.71
1758,Raanjhanaa (2016) (2014),Telugu,Action,8.95,2021,165,7.9,7.6,0.96,3042,2.5,448,8.05,46.07
1759,Vikram Vedha (2017),Bengali,Action,7.12,2010,150,7.7,6.0,-0.62,2384,10.0,1055,6.41,39.88
1760,Goliyon Ki Raasleela Ram-Leela (2014),Malayalam,Biopic,50.91,2024,147,5.4,5.6,0.7,2043,5.8,4065,45.05,132.06
1761,Ustad Hotel (2023),Hindi,Sports,281.01,2015,135,4.7,5.5,0.7,2881,4.2,10,28.52,972.13
1762,Zindagi Na Milegi Dobara (2021),Tamil,Thriller,28.67,2020,118,6.2,6.5,-0.31,1219,7.3,1625,11.9,55.89
1763,Thondimuthalum Driksakshiyum (2022),Tamil,Action,80.41,2016,154,6.5,6.2,0.82,2877,4.7,1442,2.72,120.96
1764,Dangal (2010),Hindi,Crime,194.56,2019,134,7.4,7.3,-0.49,3340,5.9,2861,79.41,528.82
1765,Raid (2016),Hindi,Romance,15.57,2017,133,6.7,5.6,0.19,1683,1.0,2603,14.01,210.85
1766,Zindagi Na Milegi Dobara (2022),Telugu,Drama,54.11,2018,137,6.6,6.2,0.88,3955,5.9,3055,48.7,275.3
1767,Dhoom 3 (2012),Kannada,Drama,55.34,2021,139,6.9,6.9,0.21,2357,5.6,3594,39.19,122.39
1768,Pathaan (2019),Tamil,Family,67.0,2014,124,6.3,6.4,-0.55,2542,8.3,4495,25.89,161.72
1769,Kaithi (2013),Telugu,Crime,54.58,2019,174,4.5,5.4,0.59,1668,7.4,4788,49.12,147.13
1770,Premam (Telugu remake) (2017),Tamil,Drama,9.55,2017,164,7.9,7.5,-0.14,1152,6.3,10,8.6,17.84
1771,Padmaavat (2011),Hindi,Comedy,251.86,2022,127,5.8,6.2,0.66,1039,5.5,10,13.28,1159.28
1772,Queen (2014) (2011),Tamil,Drama,39.15,2018,148,4.8,5.1,-0.15,2411,8.5,354,6.22,125.43
1773,Barfi! (2020) (2024),Tamil,Comedy,76.85,2014,147,7.0,7.0,0.78,3344,7.6,2504,69.16,175.16
1774,Sairat (2021) (2021),Marathi,Family,95.38,2011,129,7.2,7.7,0.11,542,6.6,1425,5.24,263.56
1775,Barfi! (2020) (2010),Malayalam,Crime,62.18,2017,142,8.3,8.4,0.05,2040,9.6,3114,13.97,123.66
1776,Stree (2023),Hindi,Drama,220.3,2011,161,6.5,8.0,-0.39,3053,7.3,10,16.41,953.43
1777,Gangs of Wasseypur (2014) (2017),Telugu,Drama,68.85,2013,132,6.2,8.4,-0.82,496,10.0,6935,50.48,204.35
1778,Shershaah (2021),Hindi,Crime,6.21,2020,119,5.8,6.1,-0.66,138,3.8,4405,5.59,159.49
1779,Kabali (2019),Telugu,Thriller,31.67,2015,135,5.4,6.5,0.91,2810,7.0,2334,28.5,161.03
1780,Fukrey Returns (2024),Hindi,Comedy,136.29,2011,152,7.7,8.7,-0.32,1940,7.5,4623,57.37,820.99
1781,Bhaag Milkha Bhaag (2025),Marathi,Family,55.81,2013,153,6.0,6.0,-0.55,1577,2.7,3235,50.23,89.62
1782,Sultan (2025),Tamil,Crime,65.91,2019,133,7.6,8.3,-0.46,2378,9.1,231,8.37,257.66
1783,Kabir Singh (2014) (2013),Hindi,Romance,184.21,2021,122,8.3,8.6,-0.53,1051,9.8,701,36.84,265.35
1784,Don 2 (2016),Hindi,Drama,9.06,2012,150,5.2,4.4,-0.74,446,2.3,3267,8.15,162.11
1785,Thank God (2016),Hindi,Drama,106.26,2017,144,5.2,6.1,-0.43,1389,6.1,4924,9.55,660.22
1786,Zindagi Na Milegi Dobara (2024) (2024),Hindi,Thriller,263.61,2012,134,7.8,8.9,0.82,2211,4.7,2777,58.56,406.08
1787,Fukrey (2010),Tamil,Comedy,70.07,2013,134,5.0,3.1,-0.65,2649,4.4,2776,21.21,210.82
1788,Jailer (2020),Bengali,Romance,71.06,2010,132,8.0,8.8,-0.94,1946,5.6,10,0.62,174.86
1789,Thondimuthalum Driksakshiyum (2021),Malayalam,Action,44.35,2021,143,6.5,5.4,0.15,1259,8.6,834,39.91,195.47
1790,Rustom (2022),Malayalam,Musical,70.89,2018,134,6.7,7.0,-0.53,1984,4.1,721,16.01,202.56
1791,Sultan (2017) (2010),Hindi,Comedy,30.53,2021,129,8.1,7.7,-0.87,4550,7.9,3074,27.48,291.84
1792,Angamaly Diaries (2013) (2013),Malayalam,Biopic,81.3,2019,151,7.3,8.1,0.86,1405,5.1,1262,61.14,134.76
1793,English Vinglish (2017) (2025),Hindi,Romance,160.41,2013,115,5.3,5.1,0.29,2005,3.0,2962,14.77,412.34
1794,Jailer (2020),Hindi,Thriller,274.36,2018,143,6.7,7.6,-0.19,1685,3.9,5278,34.5,1739.49
1795,My Name Is Khan (2016) (2015),Hindi,Drama,292.54,2018,149,6.2,6.3,-0.49,2884,4.5,2961,41.94,399.8
1796,Jailer (2023),Hindi,Sports,94.18,2020,123,7.4,5.5,0.92,3142,9.9,10,75.61,828.11
1797,Gadar 2 (2020),Telugu,Romance,6.24,2014,144,8.2,7.9,0.44,2456,8.6,737,5.62,47.82
1798,Goliyon Ki Raasleela Ram-Leela (2018),Tamil,Drama,77.1,2019,138,6.9,5.3,-0.43,68,7.0,4008,5.59,455.54
1799,Raees (2025),Telugu,Drama,32.33,2014,122,7.2,5.8,0.69,2765,3.6,155,29.1,53.86
1800,Piku (2018),Tamil,Comedy,9.37,2015,128,7.8,8.1,-0.45,3684,8.4,4682,8.43,169.04
1801,Petta (2019),Malayalam,Drama,75.69,2025,166,7.3,8.6,-0.37,1698,4.1,10,62.06,202.61
1802,Soorarai Pottru (2012),Malayalam,Crime,98.32,2022,128,6.1,6.2,-0.04,2067,5.6,10,1.95,79.44
1803,Bareilly Ki Barfi (2010),Kannada,Family,59.45,2015,135,5.7,5.9,-0.91,2035,7.4,2161,53.51,162.34
1804,Don 2 (2023),Hindi,Drama,148.84,2014,163,6.5,5.9,0.19,2778,5.9,943,61.25,826.35
1805,Rustom (2022),Marathi,Thriller,23.02,2017,127,6.2,5.3,0.39,2412,5.7,4931,7.96,241.07
1806,Angamaly Diaries (2013) (2010),Tamil,Romance,84.56,2014,131,4.6,5.0,-0.01,381,7.3,10,9.86,69.68
1807,Shershaah (2012),Telugu,Thriller,33.74,2021,158,5.6,5.0,-0.69,2095,3.8,10,12.78,39.36
1808,Barfi! (2020) (2019),Hindi,Drama,93.63,2024,129,6.2,5.0,0.26,3437,7.0,10,57.4,140.61
1809,KGF: Chapter 1 (2023),Telugu,Thriller,76.3,2018,149,6.5,8.0,0.47,491,5.0,2129,68.67,170.6
1810,Raanjhanaa (2016) (2012),Hindi,Drama,34.16,2015,111,7.1,6.0,0.68,2142,4.4,2986,30.74,243.13
1811,Piku (2022),Telugu,Thriller,9.26,2025,137,5.9,6.6,0.08,702,7.5,2107,8.33,101.06
1812,Newton (2014),Hindi,Romance,185.06,2012,158,6.5,6.7,-0.52,3122,8.6,2998,6.54,288.05
1813,Master (2014),Hindi,Action,149.9,2012,134,6.6,5.2,0.76,30,8.2,1059,2.75,530.55
1814,The Lunchbox (2025),Hindi,Musical,20.83,2021,143,5.9,5.6,-0.73,814,3.6,10,18.75,161.59
1815,Barfi! (2013),Hindi,Comedy,239.54,2025,136,6.3,7.6,0.69,2002,4.4,10,12.35,792.41
1816,Highway (2019),Tamil,Family,19.71,2018,155,6.5,7.7,0.61,2644,5.2,2135,17.74,146.31
1817,Zindagi Na Milegi Dobara (2023),Telugu,Family,31.02,2016,125,7.4,8.1,-0.23,2020,6.2,2445,27.92,155.6
1818,Maheshinte Prathikaaram (2011),Malayalam,Drama,62.13,2021,132,7.2,5.9,0.8,384,1.0,2007,55.92,49.49
1819,Andhadhun (2015) (2010),Hindi,Comedy,126.47,2021,127,6.7,5.8,0.93,3041,4.0,10,37.82,524.89
1820,Padmaavat (2018),Hindi,Action,44.96,2012,165,7.3,6.6,-0.72,3937,8.0,1497,37.76,250.18
1821,Bhaag Milkha Bhaag (2015),Telugu,Drama,92.14,2022,134,6.4,8.3,-0.12,1297,6.1,4749,24.3,127.05
1822,Talvar (2015),Marathi,Romance,32.85,2011,164,7.6,9.2,-0.63,1991,8.5,10,20.11,105.02
1823,Arjun Reddy (2010) (2021),Malayalam,Comedy,39.11,2018,139,5.0,4.2,-0.48,211,8.2,2280,35.2,168.42
1824,Panga (2021),Hindi,Action,70.96,2013,138,7.0,6.6,-0.18,2948,5.3,3361,45.61,514.83
1825,Thondimuthalum Driksakshiyum (2024),Malayalam,Action,43.86,2025,162,7.7,9.3,0.89,2799,5.5,3643,17.79,208.31
1826,Housefull 3 (2017),Tamil,Drama,95.32,2025,161,6.9,7.4,-0.19,43,6.9,10,79.5,140.75
1827,KGF: Chapter 2 (2014),Kannada,Drama,95.79,2016,171,7.2,8.5,0.42,117,5.9,2112,74.9,206.92
1828,Queen (2014) (2017),Hindi,Thriller,286.51,2024,151,6.0,6.9,-0.73,2009,5.9,2354,76.26,1496.87
1829,Panga (2019),Tamil,Crime,39.68,2023,141,4.5,3.8,0.56,934,6.0,3485,35.71,151.56
1830,Queen (2014) (2015),Malayalam,Drama,25.04,2012,166,7.1,6.8,-0.38,1667,6.9,2131,22.54,91.92
1831,Kantara (2012),Telugu,Drama,14.59,2023,138,7.2,7.6,-0.6,1307,4.4,1857,13.13,83.92
1832,Talvar (2020) (2021),Hindi,Thriller,6.35,2018,146,5.6,6.0,-0.37,1866,7.2,1013,1.55,106.0
1833,Dhoom 3 (2017),Tamil,Biopic,25.46,2023,140,7.2,7.4,0.22,1926,7.0,2894,22.91,52.65
1834,Pushpa: The Rule (2025),Kannada,Musical,39.88,2020,149,6.5,7.0,-0.72,2014,6.0,3770,2.31,211.93
1835,Dabangg (2013) (2015),Bengali,Family,93.2,2024,168,7.2,8.0,-0.53,1192,2.4,1025,78.94,122.61
1836,Dum Laga Ke Haisha (2018),Hindi,Romance,103.66,2021,134,6.9,7.3,0.98,854,5.9,463,31.19,475.12
1837,Highway (2021),Telugu,Musical,60.12,2025,162,7.4,8.5,0.54,2465,4.5,2259,54.11,224.06
1838,Lootera (2022),Hindi,Romance,172.94,2010,147,6.3,6.9,0.95,2380,4.2,1305,61.35,611.19
1839,Gully Boy (2024) (2020),Marathi,Comedy,74.04,2015,124,5.7,5.6,0.05,4130,5.8,4217,43.82,197.38
1840,Housefull 3 (2011),Marathi,Crime,28.35,2016,143,7.0,7.6,-0.95,705,8.0,3322,25.52,89.13
1841,Bareilly Ki Barfi (2018),Hindi,Romance,222.94,2019,124,7.4,7.8,0.51,1614,3.6,4354,41.12,1614.24
1842,Andhadhun (2013),Kannada,Musical,47.32,2014,97,5.8,4.4,0.05,565,4.5,6189,42.59,176.73
1843,KGF: Chapter 2 (2022) (2010),Telugu,Crime,63.14,2013,144,7.2,7.0,0.09,1104,6.6,725,56.83,156.48
1844,Kahaani (2015),Tamil,Thriller,18.06,2024,153,4.9,5.1,0.59,4591,8.1,1402,16.25,84.34
1845,Brahmastra: Part One (2024),Hindi,Drama,257.04,2010,123,6.5,7.1,-0.38,1791,5.6,10,0.58,1012.89
1846,Bajrangi Bhaijaan (2017) (2017),Tamil,Romance,48.97,2021,159,6.4,6.2,-0.99,3134,6.3,2050,9.03,97.29
1847,English Vinglish (2017) (2017),Tamil,Romance,8.92,2020,110,3.9,3.0,-0.55,873,2.7,2905,8.03,127.53
1848,My Name Is Khan (2016) (2025),Hindi,Musical,211.25,2021,144,4.9,5.0,-0.63,2639,5.9,2876,33.67,942.01
1849,Thondimuthalum Driksakshiyum (2025) (2014),Tamil,Musical,22.23,2015,142,5.6,3.2,0.52,1116,6.0,2490,0.99,158.2
1850,Bangalore Days (2011) (2019),Bengali,Thriller,11.3,2016,143,6.0,6.0,0.95,255,6.7,2155,10.17,83.48
1851,Toofan (2025),Hindi,Action,56.5,2012,159,7.2,8.9,-0.97,2078,5.1,2376,37.14,489.9
1852,Eega (2018),Telugu,Family,66.08,2012,147,7.3,9.2,-0.04,1746,7.1,2202,59.47,124.21
1853,Article 15 (2011) (2019),Kannada,Crime,70.28,2013,137,8.0,8.1,-0.29,4358,8.6,2720,51.05,237.95
1854,Andhadhun (2011),Tamil,Thriller,35.29,2015,164,4.1,4.9,-0.76,2741,8.4,10,31.76,87.38
1855,Piku (2012),Tamil,Drama,96.14,2015,126,7.2,7.7,0.27,589,8.2,817,43.62,141.82
1856,Pad Man (2019),Malayalam,Crime,42.33,2024,141,6.9,8.5,-0.41,1562,7.7,10,31.54,57.46
1857,Article 15 (2011) (2017),Telugu,Drama,96.4,2015,134,7.8,9.0,0.7,2949,7.2,10,3.15,140.47
1858,Master (2012),Tamil,Family,4.02,2016,137,4.8,4.1,-0.89,2597,8.7,1659,3.3,46.22
1859,Jhund (2018),Hindi,Drama,165.36,2012,157,6.0,6.0,-0.57,3649,9.7,10,15.62,1282.52
1860,Golmaal Again (2025),Tamil,Comedy,82.22,2012,164,5.7,6.9,0.06,3679,5.6,1171,39.11,138.79
1861,Mahanati (2018),Hindi,Thriller,144.4,2013,151,6.0,5.5,0.69,925,5.6,10,32.53,360.15
1862,Jailer (2025) (2018),Hindi,Romance,107.81,2019,116,4.3,5.7,-0.56,1882,6.5,10,14.32,143.04
1863,Sultan (2017) (2011),Marathi,Drama,56.33,2016,169,6.1,5.4,0.32,2317,7.3,6185,32.49,369.38
1864,Fukrey Returns (2013),Hindi,Comedy,62.27,2025,151,7.0,7.3,0.94,2692,3.2,631,41.36,353.93
1865,Brahmastra: Part One (2019),Hindi,Drama,238.43,2010,130,6.8,7.6,-0.91,2241,3.0,4399,40.33,1230.19
1866,Pink (2015),Tamil,Action,72.51,2017,158,7.1,6.4,0.34,2538,4.4,10,65.26,109.19
1867,Baahubali: The Beginning (2010),Kannada,Drama,61.08,2017,130,4.9,6.3,-0.8,1563,8.2,1256,10.23,132.91
1868,Tanu Weds Manu (2019) (2022),Hindi,Thriller,278.4,2017,147,6.0,6.8,0.0,344,2.9,1825,54.16,710.27
1869,Petta (2011),Tamil,Thriller,96.69,2012,129,4.5,5.6,-0.18,1792,2.8,759,0.59,126.35
1870,Bangalore Days (2019),Telugu,Drama,32.61,2024,141,6.1,7.9,-0.98,2889,7.2,3031,11.7,136.93
1871,Super Deluxe (2018),Tamil,Family,99.76,2021,150,5.3,5.8,-0.32,1178,5.8,4985,33.84,194.08
1872,Tanhaji (2021) (2015),Hindi,Action,285.62,2020,136,8.7,10.0,0.41,2098,6.4,10,44.7,777.96
1873,KGF: Chapter 1 (2015) (2010),Telugu,Family,91.18,2025,131,5.4,6.5,0.3,4388,2.1,10,9.85,241.87
1874,Ra.One (2015),Hindi,Drama,138.93,2013,114,6.5,5.8,0.71,3113,5.1,10,49.97,821.06
1875,Angamaly Diaries (2013) (2011),Malayalam,Action,5.61,2013,148,6.2,7.0,0.44,1216,5.4,64,5.05,8.32
1876,Masaan (2019),Telugu,Romance,9.53,2017,146,5.8,6.2,0.53,479,4.6,2525,8.32,62.61
1877,Golmaal Again (2014),Tamil,Action,78.85,2015,135,7.7,6.8,0.76,3987,7.9,5172,70.97,227.6
1878,Dabangg (2015),Hindi,Drama,157.37,2011,116,6.6,6.5,0.38,4269,6.8,1459,27.11,1282.17
1879,Bhool Bhulaiyaa 2 (2018),Marathi,Drama,87.17,2022,149,8.8,9.6,0.34,3340,7.5,350,52.2,230.67
1880,Lipstick Under My Burkha (2019),Tamil,Thriller,56.77,2012,105,8.0,8.5,0.58,763,1.2,3266,51.09,213.54
1881,Ra.One (2025),Hindi,Thriller,173.09,2016,125,5.2,5.0,0.03,2735,4.4,2273,74.62,637.86
1882,Bhool Bhulaiyaa 2 (2012),Hindi,Action,15.64,2019,157,6.1,6.3,-0.47,2253,4.7,10,14.08,114.97
1883,The Kashmir Files (2016),Hindi,Family,90.97,2017,141,6.0,7.5,0.46,1364,6.5,10,3.08,335.2
1884,Kesari (2021),Telugu,Drama,83.78,2018,110,6.1,8.0,0.03,1177,7.1,7930,6.29,407.66
1885,Toilet: Ek Prem Katha (2024),Hindi,Family,62.65,2013,137,7.9,7.7,-0.73,2877,7.0,7338,28.85,703.21
1886,Drishyam (2023) (2015),Tamil,Romance,31.7,2015,135,6.4,5.5,0.43,3719,8.9,3987,28.53,161.46
1887,Sairat (2021) (2020),Marathi,Thriller,3.31,2015,131,7.3,7.4,-0.18,1891,5.3,3548,2.98,75.67
1888,Pushpa: The Rule (2012),Telugu,Romance,5.81,2020,130,6.9,6.6,0.04,1369,7.3,10,5.23,20.53
1889,Soorarai Pottru (2023) (2012),Tamil,Musical,11.67,2014,138,7.4,9.2,-0.36,975,3.6,2608,1.96,92.17
1890,Stree (2010),Hindi,Family,231.61,2017,137,6.5,3.7,0.17,1457,4.8,4120,13.25,1187.43
1891,Soorarai Pottru (2023) (2025),Malayalam,Drama,48.73,2020,136,6.2,7.6,0.69,1930,6.0,2570,43.86,151.56
1892,Kantara (2014),Telugu,Drama,18.43,2015,141,7.8,7.2,0.06,3741,4.1,2527,10.18,139.54
1893,Dangal (2019),Kannada,Drama,35.91,2012,132,6.5,7.4,-0.35,157,8.7,10,32.32,54.97
1894,Brahmastra: Part One (2013),Hindi,Romance,157.64,2018,155,8.1,8.3,-0.98,3130,8.9,3676,41.96,656.74
1895,Mimi (2013),Marathi,Romance,60.05,2014,139,7.4,8.6,0.82,1705,8.2,10,54.05,48.9
1896,My Name Is Khan (2016) (2017),Hindi,Thriller,203.15,2024,153,6.9,7.8,-0.8,521,10.0,4042,17.69,621.63
1897,Drishyam 2 (2015),Tamil,Thriller,94.13,2023,126,5.8,7.2,0.44,4425,6.3,3472,12.43,282.83
1898,Fukrey (2021),Bengali,Comedy,67.14,2022,130,6.3,4.7,-0.3,3209,5.3,5350,60.29,225.91
1899,Dhoom 3 (2020),Bengali,Thriller,56.03,2015,133,6.2,6.3,0.52,4864,6.5,1418,32.11,125.53
1900,The Kashmir Files (2018),Hindi,Drama,193.57,2015,110,4.7,6.7,-0.97,3802,5.3,532,54.4,1081.14
1901,Drishyam (2023) (2019),Malayalam,Romance,14.7,2015,135,6.4,6.7,-0.67,224,6.7,2729,2.71,132.68
1902,Bangalore Days (2019),Hindi,Family,269.59,2016,147,7.0,8.2,0.37,2382,6.9,10,7.73,927.97
1903,Thank God (2024),Hindi,Drama,29.09,2018,130,4.3,5.8,-0.96,2017,2.2,10,26.18,50.94
1904,Lipstick Under My Burkha (2018),Tamil,Action,64.18,2015,152,8.2,6.6,0.29,2166,6.4,2667,57.76,268.01
1905,Premam (Malayalam) (2017),Malayalam,Romance,20.16,2021,116,7.8,8.5,0.11,3992,3.8,3978,18.14,132.12
1906,Visaranai (2010),Malayalam,Action,14.99,2022,135,6.6,6.9,-0.58,645,6.6,4167,13.49,139.63
1907,Gully Boy (2013),Tamil,Drama,87.16,2013,127,7.6,8.2,0.4,2262,6.4,296,9.29,286.58
1908,English Vinglish (2016),Telugu,Action,5.14,2012,128,5.6,6.3,0.61,1803,3.0,783,4.63,39.73
1909,Ustad Hotel (2018) (2016),Hindi,Crime,40.49,2025,142,8.1,7.3,-0.7,2523,6.9,10,36.44,269.02
1910,Sanju (2020),Hindi,Action,52.71,2015,144,5.6,6.5,0.72,670,4.3,2161,46.1,236.55
1911,KGF: Chapter 2 (2022) (2020),Telugu,Family,44.15,2018,168,5.6,5.7,-0.97,534,7.9,1390,39.73,85.82
1912,Barfi! (2020) (2014),Telugu,Romance,70.92,2012,124,6.4,6.1,-0.87,1148,4.2,4324,7.94,294.06
1913,Jai Bhim (2020),Hindi,Drama,179.4,2022,121,5.6,5.0,-0.73,3442,8.6,1355,68.05,1431.83
1914,Raanjhanaa (2019),Bengali,Romance,61.09,2019,159,7.1,8.3,0.4,2846,8.6,1026,54.98,151.45
1915,Gangs of Wasseypur (2017),Hindi,Action,247.53,2017,165,6.2,6.1,0.24,2595,9.3,2146,55.79,1117.49
1916,Talvar (2013),Hindi,Romance,175.45,2016,142,6.4,7.9,-0.13,5133,8.2,10,48.79,568.08
1917,Golmaal Again (2017),Hindi,Biopic,142.85,2019,147,5.7,6.1,-0.94,3201,3.4,128,51.09,662.25
1918,Kaithi (2018),Hindi,Crime,99.02,2015,119,7.8,8.4,0.83,982,10.0,10,48.91,307.61
1919,Jailer (2024),Telugu,Crime,48.78,2016,147,8.5,8.2,-0.13,1323,7.3,10,43.9,55.94
1920,Baahubali 2: The Conclusion (2019) (2023),Telugu,Crime,73.23,2024,125,4.9,4.8,0.83,1895,6.4,613,58.55,290.14
1921,Bajirao Mastani (2011),Hindi,Biopic,9.35,2020,137,6.4,7.0,-0.9,3401,4.1,2070,8.41,144.6
1922,Gully Boy (2021),Telugu,Action,94.71,2023,151,4.8,3.6,-0.18,2920,3.8,607,38.44,163.07
1923,Angamaly Diaries (2013) (2021),Tamil,Comedy,82.09,2017,118,5.7,7.0,0.45,2297,9.3,1141,55.39,190.24
1924,Drishyam (Malayalam) (2016),Malayalam,Drama,28.57,2018,147,4.3,3.5,-0.7,1042,8.0,10,25.71,46.54
1925,Pathaan (2012),Hindi,Romance,261.78,2021,135,7.6,8.2,-0.75,1818,4.7,1021,76.3,986.48
1926,Shershaah (2012),Hindi,Romance,245.42,2019,156,6.6,6.3,0.26,3032,9.4,10,58.69,1113.63
1927,Premam (2011),Malayalam,Action,84.09,2016,138,5.5,6.5,-0.55,1443,7.1,4229,70.05,376.67
1928,Bareilly Ki Barfi (2017),Tamil,Action,91.18,2018,137,3.7,5.5,0.13,2212,5.0,821,75.05,352.01
1929,Sultan (2017) (2021),Hindi,Action,189.03,2019,118,6.6,5.9,0.09,1884,6.5,10,12.85,719.39
1930,Drishyam (Telugu remake) (2016),Malayalam,Romance,23.26,2017,125,6.2,5.8,0.5,3385,7.1,1727,20.93,102.85
1931,Gangs of Wasseypur (2014),Tamil,Biopic,38.56,2011,129,6.2,6.0,0.92,668,6.7,1150,14.92,180.04
1932,Bajrangi Bhaijaan (2017) (2021),Malayalam,Drama,2.49,2017,166,6.6,8.2,-0.12,1086,4.4,4515,2.24,97.25
1933,Baahubali 2: The Conclusion (2019) (2020),Telugu,Drama,24.26,2023,128,7.2,7.1,-0.26,1130,3.8,10,11.62,27.45
1934,Singham (2013),Hindi,Thriller,105.73,2018,159,5.3,4.5,0.84,2673,7.3,10,28.13,484.4
1935,Angamaly Diaries (2013) (2023),Tamil,Comedy,28.87,2018,125,7.8,8.4,-0.64,1285,6.3,10,25.98,31.97
1936,Sultan (2025),Kannada,Drama,87.37,2019,126,7.1,7.6,0.84,2733,7.4,1324,37.31,195.08
1937,Pushpa: The Rise (2021),Kannada,Action,49.78,2011,163,5.7,6.8,-0.42,3129,3.2,3892,44.8,78.32
1938,RRR (2023),Telugu,Action,32.31,2022,142,5.5,5.8,0.09,2176,6.7,1518,29.08,103.83
1939,Raid (2025),Hindi,Crime,117.88,2022,132,6.0,4.8,-0.62,3324,4.1,10,50.25,222.93
1940,Drishyam (Telugu remake) (2024),Tamil,Drama,68.76,2018,163,4.5,5.3,0.35,467,9.0,4839,1.49,260.01
1941,Shershaah (2016),Marathi,Biopic,85.49,2021,143,7.7,8.1,0.08,3443,6.0,1455,22.23,146.29
1942,Andhadhun (2023),Hindi,Drama,30.88,2011,143,7.8,8.8,0.61,1445,6.6,10,27.79,139.9
1943,Yeh Jawaani Hai Deewani (2011),Hindi,Romance,173.0,2024,153,5.3,5.8,0.13,2692,1.8,2538,66.3,550.4
1944,Zindagi Na Milegi Dobara (2021),Telugu,Drama,6.37,2019,135,5.7,6.2,-0.13,2002,9.8,1984,5.73,70.77
1945,Singham Returns (2019),Tamil,Sports,78.84,2019,145,5.6,6.0,-0.84,4019,4.6,10,63.72,133.97
1946,Madras (2016),Hindi,Comedy,171.49,2019,132,7.0,8.9,0.98,2268,7.3,513,13.96,546.31
1947,Tiger 3 (2020),Tamil,Drama,63.4,2014,167,6.1,6.0,0.73,2059,6.2,941,8.34,75.19
1948,Piku (2018),Hindi,Action,275.4,2017,135,6.6,6.7,0.68,400,4.0,10,26.68,235.66
1949,Premam (Malayalam) (2010),Malayalam,Romance,90.67,2024,140,5.6,6.3,0.59,1875,9.4,2092,57.43,359.65
1950,Vikram Vedha (2021) (2018),Hindi,Thriller,39.97,2010,152,6.8,6.0,0.79,1196,4.7,2132,32.94,345.54
1951,English Vinglish (2017) (2011),Tamil,Action,14.43,2021,140,7.6,6.6,-0.64,2919,4.4,10,12.99,68.28
1952,Raanjhanaa (2016) (2023),Hindi,Romance,170.79,2018,155,9.1,10.0,-0.82,1074,7.3,10,22.74,682.58
